2013-01-29,142789500.0,142789500.0
2013-01-28,196379400.0,196379400.0
2013-01-25,302006600.0,302006600.0
2013-01-24,365213100.0,365213100.0
2013-01-23,215377400.0,215377400.0
2013-01-22,115386600.0,115386600.0
2013-01-18,118230700.0,118230700.0
2013-01-17,113419600.0,113419600.0
2013-01-16,172701200.0,172701200.0
2013-01-15,219193100.0,219193100.0
2013-01-14,183551900.0,183551900.0
2013-01-11,87626700.0,87626700.0
2013-01-10,150286500.0,150286500.0
2013-01-09,101901100.0,101901100.0
2013-01-08,114676800.0,114676800.0
2013-01-07,121039100.0,121039100.0
2013-01-04,148583400.0,148583400.0
2013-01-03,88241300.0,88241300.0
2013-01-02,140129500.0,140129500.0
2012-12-31,164873100.0,164873100.0
2012-12-28,88569600.0,88569600.0
2012-12-27,113780100.0,113780100.0
2012-12-26,75609100.0,75609100.0
2012-12-24,43938300.0,43938300.0
2012-12-21,149067100.0,149067100.0
2012-12-20,120422400.0,120422400.0
2012-12-19,112342300.0,112342300.0
2012-12-18,156421300.0,156421300.0
2012-12-17,189401800.0,189401800.0
2012-12-14,252394800.0,252394800.0
2012-12-13,156314900.0,156314900.0
2012-12-12,121786000.0,121786000.0
2012-12-11,148086400.0,148086400.0
2012-12-10,157621100.0,157621100.0
2012-12-07,196760200.0,196760200.0
2012-12-06,294303100.0,294303100.0
2012-12-05,261159500.0,261159500.0
2012-12-04,139267100.0,139267100.0
2012-12-03,91070000.0,91070000.0
2012-11-30,97829900.0,97829900.0
2012-11-29,128674700.0,128674700.0
2012-11-28,130216100.0,130216100.0
2012-11-27,133332500.0,133332500.0
2012-11-26,157644900.0,157644900.0
2012-11-23,68206600.0,68206600.0
2012-11-21,93250500.0,93250500.0
2012-11-20,160688500.0,160688500.0
2012-11-19,205829400.0,205829400.0
2012-11-16,316723400.0,316723400.0
2012-11-15,197477700.0,197477700.0
2012-11-14,119292600.0,119292600.0
2012-11-13,133237300.0,133237300.0
2012-11-12,128950500.0,128950500.0
2012-11-09,232478400.0,232478400.0
2012-11-08,264036500.0,264036500.0
2012-11-07,198412200.0,198412200.0
2012-11-06,93729300.0,93729300.0
2012-11-05,132283900.0,132283900.0
2012-11-02,149843400.0,149843400.0
2012-11-01,90324500.0,90324500.0
2012-10-31,127500800.0,127500800.0
2012-10-26,254608200.0,254608200.0
2012-10-25,164081400.0,164081400.0
